val_error,train_error
0.34296875,0.5552521348
0.33046875,0.0434258804
0.717578125,0.8995636702
0.454296875,0.7546775937
0.40078125,0.5003438592
0.54140625,0.467274636
0.471484375,0.389426887
0.344921875,0.3396397233
0.2875,0.2216917723
0.44921875,0.7083672285
0.444140625,0.1064149365
0.417578125,0.684196949
0.72578125,0.2485955209
0.473046875,0.5415615439
0.471875,0.8408545852
0.446484375,0.1142278314
0.716796875,0.9004260898
0.3875,0.5105919242
0.297265625,0.0815355778
0.454296875,0.1556164771
0.658203125,0.8099632263
0.4625,0.6552789211
0.423046875,0.3041926026
0.444140625,0.3690184057
0.458203125,0.6321914792
0.44609375,0.2772538066
0.401953125,0.2027492523
0.40859375,0.4567298889
0.596875,0.8810868263
0.496875,0.7815766931
0.4140625,0.5188654065
0.472265625,0.5963919759
0.36171875,0.5343093872
0.34296875,0.2435912341
0.553515625,0.6538047194
0.427734375,0.3037732244
0.500390625,0.3870228529
0.543359375,0.716999352
0.425390625,0.3788536787
0.548046875,0.2074915171
0.4484375,0.0585423559
0.53359375,0.0072186971
0.448046875,6.65838088025339E-005
0.4703125,0.206235379
0.52578125,0.6496220231
0.4265625,0.4423178136
0.44609375,0.0293377619
0.69765625,0.7316891551
0.537890625,0.8987638354
0.434765625,0.3066281676
0.489453125,0.6538054943
0.302734375,0.3365211785
0.3640625,0.1045895293
0.3484375,0.0002690609
0.37265625,0.8010931015
0.6359375,0.8437671661
0.430859375,0.7322532535
0.371484375,0.067778036
0.424609375,0.4238242507
0.437109375,0.3734744489
0.368359375,0.5042309761
0.3453125,0.0693787709
0.414453125,0.2681275308
0.5,0.7032005787
0.33203125,0.1726424694
0.485546875,0.6736280322
0.57421875,0.5426623225
0.497265625,0.663285315
0.45625,0.651940763
0.46171875,0.0066720094
0.5171875,0.4621114731
0.7109375,0.9009809494
0.446875,0.0328445099
0.39140625,0.0700808242
0.602734375,0.5664899945
0.406640625,0.0371058732
0.3828125,0.0314937532
0.51640625,0.6065321565
0.480078125,0.5188713074
0.4296875,0.1821526736
0.656640625,0.8627182841
0.48046875,0.7160819769
0.5234375,0.2019078135
0.5984375,0.8068723083
0.66171875,0.9004256725
0.597265625,0.7835547924
0.721484375,0.8896679878
0.465234375,0.0635836422
0.541796875,0.8067727089
0.648046875,0.7307160497
0.433984375,0.5672562718
0.40859375,0.1097390652
0.69921875,0.6641508937
0.457421875,0.3049184084
0.4921875,0.659234643
0.321875,0.4093004167
0.5671875,0.6130106449
0.46171875,0.6316443682
0.7171875,0.8996520042
0.541015625,0.462090075
0.28046875,0.4130489826
0.710546875,0.8922257423
0.555859375,0.7661237717
0.41015625,0.6512387395
0.5015625,0.6863470674
0.444140625,0.4025871158
0.36796875,0.188610509
0.597265625,0.8945667148
0.4078125,0.0946572497
0.512109375,0.5104703903
0.427734375,0.4024290144
0.508203125,0.0411230959
0.533984375,0.7682658434
0.4671875,0.1511086524
0.64140625,0.873688221
0.4609375,0.4904932976
0.4453125,0.2370554805
0.3984375,0.5070551634
0.3578125,0.4716329575
0.4484375,0.013643451
0.45078125,0.7961745262
0.361328125,0.5929818153
0.4515625,0.539763391
0.392578125,0.0483970828
0.626953125,0.5890510082
0.67265625,0.8747975826
0.559765625,0.821604073
0.50703125,0.4284181297
0.558984375,0.7655494809
0.361328125,0.7411307693
0.460546875,0.2050349116
0.340234375,0.0216226056
0.453515625,0.0967108384
0.7140625,0.8996831179
0.41015625,0.7748054266
0.41640625,0.6931553483
0.5484375,0.7533564568
0.384375,0.058916159
0.4484375,0.3103681505
0.34765625,0
0.4921875,0.0075348732
0.44453125,0.4332480133
0.472265625,0.8421913981
0.434765625,0.6328347325
0.365625,0
0.550390625,0.7750849724
0.438671875,0.0231649335
0.351171875,0.1244027019
0.627734375,0.8333002925
0.354296875,0.4008251727
0.719140625,0.9031560421
0.635546875,0.794929266
0.438671875,0.5684517026
0.332421875,0.4464954734
0.532421875,0.5439581871
0.516796875,0.4450356364
0.467578125,0.2992513776
0.530078125,0.5279554725
0.416015625,0.1600137502
0.600390625,0.7924937606
0.6328125,0.8735768795
0.475390625,0.7327804565
0.437890625,0.6118783355
0.419921875,0.1620949805
0.52578125,0.7010834813
0.727734375,0.8996691704
0.5421875,0.871812582
0.37578125,0.5539507866
0.630859375,0.5960115194
0.38984375,0.705126822
0.383203125,0.0203407705
0.559375,0.7640212178
0.588671875,0.6520680785
0.34296875,0.03240918
0.44296875,0.8406108618
0.387109375,0
0.427734375,0.6980136037
0.5328125,0.621237874
0.409375,0.5343214273
0.4921875,0.5402770042
0.41953125,0.7124868631
0.6984375,0.5838298202
0.483203125,0.420617342
0.3796875,0.5386256576
0.46484375,0.6972586513
0.391796875,0.3230490685
0.36640625,0.0053738193
0.475390625,0.0131528331
0.542578125,0.1526743323
0.46015625,0.7956122756
0.405859375,0.4286428094
0.42734375,0.5509210825
0.41328125,0.1054773182
0.48125,0.4535229504
0.3359375,0.3009412885
0.73125,0.9027121663
0.4640625,0.3000009358
0.453515625,0.5331521034
0.393359375,0.1271528751
0.444921875,0.0780790597
0.347265625,0.2445903569
0.55234375,0.3568923473
0.55390625,0.8356544375
0.724609375,0.9010752439
0.44765625,0.3538427353
0.60546875,0.7945850492
0.499609375,0.5892270207
0.51953125,0.0501341037
0.55,0.7722222805
0.45390625,0.4640595317
0.462890625,0.6051588058
0.465234375,0.7145614624
0.440625,0.6010162234
0.5625,0.8884304762
0.365234375,0.34103176
0.364453125,0.3822323382
0.469921875,0.1751917303
0.650390625,0.8663468361
0.34453125,0.8505836129
0.456640625,0.5229285955
0.355859375,0.0523695312
0.671484375,0.7606744766
0.484765625,0.4460480511
0.321875,0.4059330523
0.4578125,0.0297789257
0.4640625,0.3088772297
0.547265625,0.7065496445
0.42421875,0.3684779108
0.418359375,0.2591029108
0.7234375,0.8998023272
0.457421875,0.7526353598
0.37578125,0.4256777167
0.364453125,0.0393362343
0.541796875,0.7695939541
0.513671875,0.8971797824
0.6703125,0.8490521908
0.3890625,0.0322425254
0.3890625,0.0016256573
0.448828125,0.2065079212
0.40546875,0.0485746376
0.483984375,0.0713260546
0.441796875,0.8120086193
0.45390625,0.3237756491
0.54375,0.7250092626
0.410546875,0
0.52421875,0.6824603081
0.31953125,0.0001358933
0.719140625,0.8995881677
0.30703125,0.338552177
0.516015625,0.6249396801
0.48515625,0.7611362338
0.45546875,0.481110841
0.43984375,0.593272984
0.7203125,0.9001013637
0.41328125,0.6205832958
0.4703125,0.134765625
0.412890625,0.0535793267
0.355859375,0.6512749195
0.47578125,0.2518110275
0.429296875,0.0183323529
0.53046875,0.6988258958
0.53359375,0.7763329744
0.474609375,0.2376625389
0.4984375,0.3694431782
0.498828125,0.4572438598
0.5234375,0.7479362488
0.599609375,0.6901925802
0.357421875,0.1343127787
0.686328125,0.8983203173
0.4640625,0.3505894542
0.47890625,0.3683190346
0.44765625,0.7524048686
0.281640625,0.1845080256
0.581640625,0.8941975832
0.46328125,0.4921438992
0.55234375,0.7576014996
0.482421875,0.5728574991
0.415625,0.4243600368
0.479296875,0.4241910577
0.409375,0.6435344815
0.426171875,0.6210303307
0.698046875,0.275947839
0.46015625,0.2896274924
0.722265625,0.8869687319
0.43203125,6.65838088025339E-005
0.431640625,0.2368160188
0.360546875,0.4472640753
0.442578125,0.43535918
0.46484375,0.7001789808
0.41953125,0.7438104153
0.27109375,0.2819516659
0.42578125,0.5247715116
0.421875,0.3198444843
0.427734375,0.5301901102
0.603125,0.8219946623
0.346484375,0.6581245065
0.4484375,0.2097510695
0.448828125,0.3821054101
0.440234375,0.6164566278
0.437890625,0.4310557842
0.46796875,0.170749709
0.4765625,0.6864498258
0.3484375,0.0016034627
0.3859375,0.4278161526
0.575,0.6167662144
0.408984375,0.5117682219
0.45546875,0.6385336518
0.290625,0.7259118557
0.721484375,0.901022613
0.39140625,0.5472316742
0.340234375,0.0987523496
0.424609375,0.4432943761
0.41484375,0.1575205475
0.480859375,0.8201085329
0.54375,0.7518838644
0.73203125,0.8996072412
0.483984375,0.6878204942
0.359375,0.1728749275
0.417578125,0.1410435885
0.718359375,0.8998109102
0.5828125,0.8248767853
0.430859375,0.3914847374
0.722265625,0.9002816081
0.4203125,0.0577741079
0.655078125,0.8342152834
0.462890625,0.3298075199
0.56171875,0.8705198169
0.423046875,0.0043859649
0.39609375,0.4347354472
0.71875,0.562202096
0.458203125,0.1696855277
0.426171875,0.2137130052
0.456640625,0.5643963218
0.678515625,0.8697457314
0.302734375,0.6356752515
0.386328125,0.3816770613
0.484375,0.5185177326
0.40703125,0
0.498828125,0.7173833251
0.741015625,0.8058291674
0.359375,0.4216273725
0.41484375,0.3072834909
0.690625,0.679941833
0.5546875,0.6702657342
0.33125,0.2787770629
0.31015625,0.3487336636
0.5734375,0.6475049853
0.377734375,0.0794605762
0.496875,0.126486659
0.5359375,0.5529158711
0.4859375,0.1194381118
0.52265625,0
0.365234375,0.007626377
0.458203125,0.0216311719
0.492578125,0.694863975
0.359765625,0.1558053344
0.43515625,8.87784117367119E-005
0.448828125,0.3281145096
0.442578125,0.0343338847
0.5875,0.7668644786
0.625390625,0.8339185715
0.427734375,0.0610978454
0.546875,0.7551484108
0.458984375,0.4472193122
0.365625,0.1123716682
0.59609375,0.82055825
0.424609375,0.4536705017
0.4546875,0.0437969603
0.4140625,0.4133433104
0.456640625,0.508155942
0.337109375,0.0885432288
0.44765625,0.2455474585
0.4484375,0.1018841267
0.56640625,0.4435961246
0.659375,0.8769114614
0.425390625,0.1844554394
0.4078125,0.371221453
0.391015625,0.5979872346
0.598828125,0.8207688928
0.51796875,0.5919744372
0.472265625,0.2055866569
0.379296875,0.0115353521
0.584375,0.7683768272
0.344140625,0.4104720652
0.45234375,0.5260175467
0.71953125,0.9010308385
0.409375,0.5948963165
0.396484375,0.0497369356
0.31328125,0.3276713789
0.396484375,0.2146331072
0.572265625,0.6680431366
0.559375,0.6167159677
0.390234375,0.7129973173
0.58046875,0.2121114731
0.491796875,0.582484901
0.7171875,0.8977568746
0.651953125,0.2292940021
0.458203125,0.0373332687
0.494921875,0.7346892357
0.707421875,0.9012254477
0.45078125,0.5488195419
0.480859375,0.890516758
0.396484375,0.1793094128
0.416796875,0.0849535465
0.66015625,0.8678280711
0.5484375,0.4407337904
0.545703125,0.7691858411
0.441796875,0.0124951722
0.46640625,0.1932215244
0.46796875,0.65022403
0.516015625,0.6009998322
0.53359375,0.0094268657
0.383984375,0.0056596235
0.3734375,0.3403460681
0.670703125,0.8426246643
0.483203125,0.6620502472
0.477734375,0.6822106838
0.473046875,0.681275785
0.445703125,0.2880150676
0.44140625,0.1338081509
0.419140625,0.1801302284
0.45078125,0.3552670479
0.367578125,0.0155081861
0.37265625,0.2431944311
0.446875,0.3431624472
0.497265625,0.8526290059
0.384375,0.0782760829
0.3578125,0.3984285295
0.402734375,0.1763793379
0.40390625,0.5040612221
0.43125,0.3172804117
0.445703125,0.1046892107
0.316796875,0.3518794477
0.724609375,0.8993747234
0.341796875,0
0.7296875,0.8987197876
0.591796875,0.7790830731
0.428125,0.5269290805
0.467578125,0.5863802433
0.423046875,0.7123789787
0.448046875,0.0088692755
0.500390625,0.0452119634
0.4734375,0.6534445286
0.380078125,0.1974198222
0.325390625,0.4759722352
0.43671875,0.6702921987
0.311328125,0.216101855
0.303125,0.2774041295
0.41484375,0.220310241
0.346875,0.3054744303
0.40078125,0.4186334312
0.575390625,0.7921600342
0.72265625,0.9025427699
0.7296875,0.8983176351
0.4203125,0.6818084717
0.348046875,0.0001997514
0.457421875,0.2226258963
0.577734375,0.8080708385
0.43828125,0.607306242
0.67578125,0.6170547605
0.63984375,0.8470908999
0.405078125,0.2537898123
0.357421875,0.3424966037
0.70703125,0.89905864
0.552734375,0.6704673767
0.46953125,0.0695224553
0.3875,0.1561962664
0.7265625,0.8995717764
0.44921875,0.5739789009
0.494140625,0.6632043719
0.519921875,0.4810049534
0.419921875,0.3142549396
0.452734375,0.1235741004
0.498046875,0.1614890993
0.39765625,0.0421241894
0.68203125,0.7820093036
0.36328125,0.0302088019
0.5203125,0.3148736656
0.416015625,0.1718991548
0.3765625,0.383677721
0.412109375,0.5569949746
0.55546875,0.6376653314
0.529296875,0.6283292174
0.517578125,0.1553501487
0.565625,0.8857114315
0.582421875,0.8411337733
0.4484375,0.4590369761
0.519140625,0.0673898235
0.434375,0.5556941032
0.55390625,0.7703318596
0.547265625,0.8033347726
0.36953125,0.3419027925
0.40703125,0.3185318708
0.484765625,0.0120816519
0.32421875,0.4430918694
0.428515625,0.2660494447
0.426171875,0.0125952419
0.49921875,0.5150117874
0.657421875,0.8282702565
0.45703125,0.1817387491
0.5015625,0.6617453098
0.467578125,0.8897983432
0.48984375,0.666400373
0.565625,0.6013662815
0.42734375,0.8370757103
0.40859375,0.8208712935
0.442578125,0.0516900606
0.48671875,0.5954948068
0.3234375,0.3160460591
0.461328125,0.5609226227
0.41953125,0.5642849207
0.540234375,0.821662128
0.4796875,0.0568248034
0.377734375,0.1136305258
0.497265625,0.2569519877
0.422265625,0.5025165677
0.484765625,0.6221178174
0.339453125,0.4699609578
0.28125,0.2913664579
0.4140625,0.3263066113
0.523828125,0.7638155818
0.728515625,0.7777292132
0.451953125,0.0052628466
0.326953125,0.1308180988
0.451953125,0.0261028018
0.277734375,0.6954445243
0.46171875,0.3417836428
0.43984375,0.3139687479
0.44140625,0.5231992006
0.65703125,0.895598948
0.41328125,0.0247660615
0.525390625,0.592862606
0.457421875,0.7139466405
0.45546875,0.268571049
0.52421875,0.6330258846
0.696484375,0.8725453615
0.475,0.6490395069
0.486328125,0.5717898011
0.60625,0.7307803035
0.453125,0.5716196299
0.723046875,0.8398694396
0.571875,0.8406825066
0.5515625,0.7353683114
0.72734375,0.899163723
0.68125,0.684497118
0.52265625,0.6084210277
0.4078125,0.5294343233
0.48984375,0.2446094453
0.578125,0.8308448195
0.426171875,0.8812892437
0.3953125,0.407969147
0.651171875,0.8771945834
0.721875,0.8995994329
0.464453125,0.2865292132
0.45,0.1942012161
0.401171875,0.0548557118
0.475390625,0.3277453482
0.460546875,0.4154802263
0.337890625,0.2819621861
0.45703125,0.5375856161
0.45,0.617913723
0.452734375,0.5068009496
0.53984375,0.5045051575
0.449609375,0.0271876119
0.45390625,0.6002347469
0.376953125,0.3890565932
0.377734375,0.5990003943
0.401171875,0.4667057693
0.310546875,0
0.48671875,0.0843009427
0.45234375,0.404494673
0.72109375,0.9043183327
0.658984375,0.8538274765
0.386328125,0.0599153042
0.7171875,0.8999105096
0.449609375,0.4124411345
0.41796875,0.7097175717
0.406640625,0.5418804288
0.40703125,0.236344859
0.357421875,0.1429601014
0.3625,0.44622913
0.566015625,0.8525289297
0.4859375,0.2621202171
0.448046875,0.0764506757
0.409765625,0.5634504557
0.715625,0.8156251907
0.35703125,0.1607679725
0.569921875,0.7199854851
0.434765625,0.2788798809
0.381640625,0.5527074933
0.429296875,0.413489759
0.343359375,0.8793556094
0.45390625,0.0001331676
0.43671875,0.0547969192
0.6671875,0.7749444246
0.44609375,0.4970387816
0.570703125,0.7979726791
0.28984375,0.2028785199
0.275390625,0.1124744564
0.45703125,0.1936521977
0.4078125,0.538980782
0.45,0.280256331
0.414453125,0.4107356668
0.462890625,0.6149587035
0.46640625,0.3423933983
0.5859375,0.3678478897
0.540234375,0.7469480634
0.42890625,0.4661812782
0.723046875,0.900267601
0.7140625,0.9008088708
0.4484375,0.2099477053
0.597265625,0.8194453716
0.381640625,0.1275944263
0.359375,0.113789387
0.418359375,0.4123916626
0.4296875,0.1996050179
0.49453125,0.8671703339
0.728125,0.9016546011
0.431640625,0.2236799449
0.444921875,0.1559307128
0.459375,0.516161561
0.341796875,0.6193259954
0.474609375,0.0315069929
0.5265625,0.485099256
0.721484375,0.9004844427
0.460546875,0.1797688752
0.44453125,0.2915856838
0.43515625,0.4645088911
0.275390625,0.4658985734
0.488671875,0.2313678265
0.616796875,0.7519675493
0.393359375,0.386454761
0.3625,0.0824622959
0.453125,0.0489877686
0.43828125,0.4282550216
0.474609375,0.1352426112
0.546875,0.6598424315
0.418359375,0.8114549518
0.511328125,0.6246534586
0.3265625,0.686093986
0.69921875,0.5452147126
0.383984375,0.004108727
0.419140625,0.5785062313
0.39453125,0.5120030046
0.465625,0.3470102847
0.68359375,0.8651043773
0.4421875,0.6513146162
0.46328125,0.8466415405
0.66484375,0.7355602384
0.41640625,0.1560264975
0.455859375,0.6158900857
0.555859375,0.8696511388
0.4375,0.4413774312
0.50078125,0.4458969831
0.485546875,0.6428000927
0.558984375,0.8326702118
0.36640625,2.2194602934178E-005
0.58828125,0.71600914
0.398828125,0.2707768977
0.353515625,0.2857216299
0.3109375,0.2827171981
0.444921875,0.0169703048
0.44921875,0.6719902754
0.363671875,0.1546149999
0.355078125,0
0.512109375,0.6062078476
0.475,0.7315146327
0.730859375,0.7702940106
0.38359375,0.4286291897
0.605078125,0.7751402855
0.720703125,0.9012870193
0.61953125,0.8484276533
0.49375,0.6311179399
0.502734375,0.5968767405
0.445703125,0.3118439019
0.613671875,0.3201719522
0.533984375,0.7052841187
0.42578125,0.4859921038
0.461328125,0.4457910359
0.525,0.3463588655
0.209375,0.1956765652
0.414453125,0.7771105766
0.403515625,0.4307240248
0.336328125,0.1228163689
0.371875,0.5668233037
0.39375,0.1220726594
0.57109375,0.45798406
0.394140625,0.3055550456
0.48046875,0.604737103
0.39921875,0.4229664505
0.496875,0.0357741974
0.51328125,0.668803215
0.51640625,0.6745582223
0.318359375,0.335539192
0.319140625,0.284958452
0.456640625,0.1890910119
0.429296875,0.0690478012
0.507421875,0.4777450562
0.33828125,0.0715951174
0.314453125,0.5349308252
0.52421875,0.8219985366
0.353125,0.5323562622
0.308203125,0.1697182357
0.455859375,0.4716586769
0.631640625,0.8509799838
0.4515625,0.0322316252
0.42265625,0.498799175
0.534375,0.783806622
0.3734375,0.1212070659
0.4484375,0.0098096253
0.680859375,0.8995410204
0.6734375,0.7054671049
0.45546875,0.5506971478
0.451953125,0.3909887075
0.68046875,0.5694180727
0.58984375,0.8342320323
0.55390625,0.8171126246
0.728125,0.9007866979
0.390625,0.3792419136
0.327734375,0.4808709919
0.429296875,0.0031598106
0.397265625,0.0695310235
0.541015625,0.5214898586
0.425390625,0.7882401943
0.280078125,0.4158922136
0.374609375,0
0.34921875,0.0023553537
0.441796875,0.312459141
0.43203125,0.8452487588
0.7203125,0.888346374
0.43984375,0.0034678094
0.340625,0.4889883697
0.34921875,0
0.42734375,0.1797607094
0.446484375,0.1707165986
0.341015625,0.8863048553
0.306640625,0.1710024029
0.394140625,0.4496023059
0.42734375,0.0043112044
0.5921875,0.7251455784
0.4078125,0.5153805017
0.4234375,0.1647190005
0.4453125,0.0591887236
0.55859375,0.8067387938
0.45625,0.0964110121
0.655859375,0.8992692232
0.419921875,0.8682228923
0.403125,0.453802526
0.516796875,0.5153439045
0.42265625,0.450611949
0.487109375,0.6406639218
0.4578125,0.5895166993
0.518359375,0.5025687218
0.46796875,0.0709491372
0.41953125,0.4717408121
0.472265625,0.4588738084
0.423828125,0.2180767804
0.676953125,0.8451467156
0.400390625,0.3170900047
0.4421875,0.4113660455
0.64453125,0.5555270314
0.722265625,0.9013637304
0.721875,0.7240331173
0.4328125,0.1096970215
0.440625,0
0.446484375,0.620028019
0.48828125,0.6146094203
0.414453125,0.8050527573
0.295703125,0.0691151619
0.75390625,0.3848586977
0.489453125,0.7767133713
0.554296875,0.7900464535
0.734765625,0.8106675744
0.340625,0.2321948707
0.596875,0.8103619814
0.72265625,0.9010720849
0.369140625,0.4485984743
0.350390625,0.3587484956
0.271484375,0.4104327559
0.724609375,0.9000849724
0.519140625,0.6138088703
0.618359375,0.5292404294
0.717578125,0.9035224319
0.725390625,0.8995605111
0.401953125,0.5159349442
0.548046875,0.7237045169
0.41875,0.4746907651
0.48984375,0.1250249296
0.44296875,0.3225693703
0.43203125,0.4845841229
0.4328125,0.0629645362
0.69609375,0.8989339471
0.7203125,0.900708735
0.534375,0.7534098625
0.371484375,0.1783324629
0.48984375,0.1510085762
0.54765625,0.8838992715
0.7171875,0.8704115748
0.5796875,0.7604533434
0.426171875,0.6283373833
0.424609375,0.0552992187
0.5234375,0.6170076132
0.4953125,0.6128693223
0.422265625,0.3934160769
0.608203125,0.7431278229
0.57265625,0.7954035997
0.271484375,0.3381269872
0.543359375,0.7829080224
0.501953125,0.7025020123
0.42265625,0.2282859087
0.53515625,0.6121606231
0.42890625,0.5315957665
0.64609375,0.8095578551
0.398828125,0.5464140177
0.4125,0.0013538707
0.448828125,0.2082722038
0.38828125,0.6383962035
0.5625,0.6652594805
0.44296875,0.2256980836
0.534765625,0.5245270133
0.41484375,0.6518823504
0.58671875,0.7066738009
0.362890625,0.4401256144
0.49140625,0.5876636505
0.36484375,0.002510716
0.54453125,0.7699027658
0.4125,0.720923543
0.3375,0.7295950055
0.475390625,0.0223994162
0.45,0.3331561983
0.434375,0.1456125528
0.483203125,0.6867325902
0.614453125,0.81717062
0.462890625,0.6123962402
0.4015625,0.5376961827
0.42734375,0.3870263696
0.42578125,0.0959005356
0.7203125,0.8994639516
0.417578125,0.3792742193
0.590625,0.6786350012
0.46875,0.4319692552
0.415234375,0.5192649364
0.54375,0.7766717076
0.521484375,0.4948832095
0.33046875,0.1779333502
0.417578125,0.824137032
0.36875,0.0328495689
0.676171875,0.80569911
0.43984375,0.5111977458
0.3734375,0.2163307965
0.391015625,0.1613648832
0.581640625,0.6748506427
0.448828125,0.4384754002
0.486328125,0.6513975859
0.393359375,0.5214867592
0.592578125,0.8204939961
0.586328125,0.4478719234
0.538671875,0.2767830491
0.420703125,0.5051020384
0.44609375,0.4686203599
0.44765625,0.013368939
0.528515625,0.7896636724
0.710546875,0.8993245363
0.51171875,0.6921515465
0.39140625,0.4333145916
0.355078125,0.8867791295
0.505078125,0.748701036
0.342578125,0.1008250192
0.3609375,0.4915442467
0.6640625,0.8348725438
0.4890625,0.48786816
0.439453125,0.0011704733
0.462109375,0.8241864443
0.42421875,0.0411480181
0.499609375,0.738591671
0.391796875,0.0402629562
0.368359375,0
0.441796875,0.2951816022
0.396484375,0.3977576792
0.44921875,0.0096016973
0.458203125,0.4377025068
0.275,0.3872787058
0.369921875,0.5724393129
0.554296875,0.7191947103
0.35859375,0.3687380254
0.598046875,0.7940578461
0.38359375,0.292886585
0.435546875,0.1315828562
0.538671875,0.4876162112
0.28984375,0.4839615226
0.330078125,0.6104208827
0.40703125,0.5858821869
0.499609375,0.2906145751
0.55390625,0.3396015763
0.332421875,0.3624877036
0.434765625,0.0282085631
0.728515625,0.8984145522
0.727734375,0.9002431035
0.440625,0.2772016525
0.448046875,2.2194602934178E-005
0.46328125,0.3508308828
0.453125,0.0327308066
0.495703125,0.6904176474
0.403515625,0.7962438464
0.583203125,0.8548668623
0.554296875,0.8577216864
0.610546875,0.5238121152
0.471484375,0.4977424145
0.495703125,0.6963236928
0.55625,0.7187811732
0.468359375,0.0525529236
0.389453125,0.3865073621
0.50703125,0.4584575593
0.514453125,0.7244906425
0.4328125,0.5718431473
0.54140625,0.7242352366
0.379296875,0.383705765
0.723046875,0.8996379375
0.575390625,0.5803098679
0.477734375,0.0734874979
0.3921875,0.4809547067
0.428125,0.3274883628
0.4953125,0.3490603566
0.35703125,0.4695692658
0.4515625,0.2238278836
0.34921875,0.2703131437
0.471875,4.43892058683559E-005
0.428125,0.631170094
0.421484375,0.225331679
0.6203125,0.8181721568
0.470703125,0.3324428499
0.396875,0.5569891334
0.56484375,0.6619400382
0.603125,0.813988626
0.452734375,0.0729462653
0.573046875,0.7826997042
0.52265625,0.1028727666
0.3578125,0.2602729797
0.522265625,0.1680349559
0.581640625,0.7788300514
